"1e-9,1.244e-7"
"1.1e-9,0.9869778367"
"0.0000026827,0.9869778367"
"0.0000061054,1.244e-7"
"0.0000105635,1.244e-7"
"0.000019307,1.456e-7"
"0.0000299358,1.994e-7"
"0.0000439397,3.55e-7"
"0.0000644947,0.0000010132"
"0.0002154435,0.0026378638"
"0.0003162278,0.9869778367"
